timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1553633291147,4034,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658482,7,7,http://localhost:8081/algorithm/NaiveBayes,4034,0,1
1553633294002,2801,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658458,7,7,http://localhost:8081/algorithm/NaiveBayes,2801,0,1
1553633294908,1977,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658474,7,7,http://localhost:8081/algorithm/NaiveBayes,1977,0,4
1553633294901,2438,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658458,7,7,http://localhost:8081/algorithm/NaiveBayes,2438,0,1
1553633295182,2181,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658466,6,6,http://localhost:8081/algorithm/NaiveBayes,2181,0,1
1553633294638,2735,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658490,6,6,http://localhost:8081/algorithm/NaiveBayes,2735,0,1
1553633294682,3006,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658458,6,6,http://localhost:8081/algorithm/NaiveBayes,3006,0,1
1553633295170,3118,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658458,6,6,http://localhost:8081/algorithm/NaiveBayes,3118,0,1
1553633297688,2875,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658506,6,6,http://localhost:8081/algorithm/NaiveBayes,2875,0,1
1553633296885,3793,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658538,6,6,http://localhost:8081/algorithm/NaiveBayes,3792,0,1
1553633296802,4048,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658482,6,6,http://localhost:8081/algorithm/NaiveBayes,4048,0,1
1553633297373,3645,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658514,6,6,http://localhost:8081/algorithm/NaiveBayes,3645,0,1
1553633300678,2198,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658474,6,6,http://localhost:8081/algorithm/NaiveBayes,2197,0,1
1553633297363,5523,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658506,5,5,http://localhost:8081/algorithm/NaiveBayes,5523,0,1
1553633298288,4885,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658482,5,5,http://localhost:8081/algorithm/NaiveBayes,4885,0,1
1553633300851,2632,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658522,5,5,http://localhost:8081/algorithm/NaiveBayes,2632,0,1
1553633300564,3544,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658538,5,5,http://localhost:8081/algorithm/NaiveBayes,3544,0,1
1553633302887,2566,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658458,5,5,http://localhost:8081/algorithm/NaiveBayes,2566,0,1
1553633303484,2405,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658490,5,5,http://localhost:8081/algorithm/NaiveBayes,2405,0,1
1553633303174,4315,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658482,5,5,http://localhost:8081/algorithm/NaiveBayes,4315,0,1
1553633304108,4502,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658498,5,5,http://localhost:8081/algorithm/NaiveBayes,4502,0,1
1553633301019,8126,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658490,4,4,http://localhost:8081/algorithm/NaiveBayes,8126,0,1
1553633305454,5139,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658482,4,4,http://localhost:8081/algorithm/NaiveBayes,5139,0,1
1553633307490,4356,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658538,3,3,http://localhost:8081/algorithm/NaiveBayes,4356,0,2
1553633309146,5360,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658482,3,3,http://localhost:8081/algorithm/NaiveBayes,5360,0,1
1553633305889,8869,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658498,3,3,http://localhost:8081/algorithm/NaiveBayes,8869,0,1
1553633311846,6427,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658514,3,3,http://localhost:8081/algorithm/NaiveBayes,6427,0,1
1553633314759,3526,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658474,2,2,http://localhost:8081/algorithm/NaiveBayes,3526,0,1
1553633314507,5934,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658482,1,1,http://localhost:8081/algorithm/NaiveBayes,5934,0,1
